"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.653200392E1,-9.117936127E-1,-6.242697930E-1,1.018304885E0,1.502672687E0
1.654205092E1,-1.461804059E0,-3.456119603E-1,7.781785955E-1,1.691709390E0
1.655209692E1,-2.413247934E0,-7.631587064E-1,4.449123001E-1,2.569848975E0
1.656214392E1,-3.114521464E0,-1.291263437E0,6.664422512E-2,3.372246531E0
1.657218992E1,-3.196554099E0,-1.640969617E0,1.718945454E-1,3.597261059E0
1.658223592E1,-2.570408811E0,-1.486401395E0,2.054062539E-1,2.976337060E0
1.659228292E1,-1.899597521E0,-1.124496753E0,9.265848756E-2,2.209422839E0
1.660232892E1,-1.587763171E0,-8.904034746E-1,1.182159363E-1,1.824221818E0
1.661237492E1,-1.061281335E0,-4.788097787E-1,2.048876059E-1,1.182182646E0
1.662242192E1,-6.975416909E-1,-2.852207476E-1,2.579655598E-1,7.965309256E-1
1.663246792E1,-1.015070352E0,-8.806275147E-1,2.929585142E-1,1.375389883E0
1.664251392E1,-1.524450689E0,-1.614618555E0,6.430604053E-1,2.311810907E0
1.665256092E1,-1.891380428E0,-1.877197714E0,9.684955247E-1,2.835343853E0
1.666260692E1,-1.979036331E0,-1.913319474E0,9.730124988E-1,2.919611195E0
1.667265292E1,-1.638065013E0,-1.652668142E0,7.955335701E-1,2.459154862E0
1.668269992E1,-1.364062295E0,-1.121657345E0,4.004964115E-1,1.810850220E0
1.669274592E1,-8.529820984E-1,-9.471062636E-1,-3.836037324E-1,1.331067451E0
1.670279292E1,-4.217690936E-1,-5.477531290E-1,-1.230196871E0,1.411136775E0
1.671283892E1,1.456812218E-1,6.543969870E-2,-1.415303784E0,1.424285847E0
1.672288492E1,1.382658049E0,1.916769916E-1,-1.972252391E0,2.416249747E0
1.673293192E1,1.805251380E0,2.692034698E-1,-2.403336026E0,3.017851406E0
1.674297792E1,1.644796620E0,3.041961318E-1,-3.021399584E0,3.453512220E0
1.675302392E1,1.131362042E0,3.512615401E-1,-2.479775507E0,2.748208745E0
1.676307092E1,1.072006444E0,3.098954129E-1,-1.815287980E0,2.130845709E0
1.677311692E1,1.348218241E0,1.251888871E-1,-1.375888435E0,1.930397282E0
1.678316292E1,5.812567245E-1,3.911261022E-1,1.317025684E0,1.491776009E0
1.679320992E1,8.426578890E-1,9.132380211E-1,1.688424450E-1,1.254027022E0
1.680325592E1,8.277879810E-1,1.027753986E0,-5.721852080E-1,1.438369601E0
1.681330329E1,2.426852504E-1,1.010841499E0,6.443207726E-2,1.041560444E0
1.682334929E1,9.624480419E-3,8.319476902E-1,-5.993887941E-1,1.025425042E0
1.683339529E1,-3.480221826E-1,3.255384690E-1,-1.262648917E0,1.349584019E0
1.684344229E1,-7.395861682E-1,-2.535978359E-1,-1.838848166E0,1.998164693E0
1.685348829E1,-7.378024019E-1,-7.119201404E-1,-1.779112426E0,2.053393215E0
1.686353429E1,-5.672587461E-1,-1.177799971E0,-1.099497056E0,1.708182962E0
1.687358129E1,-5.241496736E-1,-1.274994144E0,3.027336701E-1,1.411378979E0
1.688362729E1,-1.743387729E-1,-6.140985614E-1,3.447803400E-2,6.392963207E-1
1.689367329E1,-3.906966973E-2,-2.557811862E-1,8.126694202E-1,8.528669538E-1
1.690372029E1,-2.560776035E-1,-1.959600770E-1,9.461127486E-1,9.995526119E-1
1.691376629E1,-6.152862771E-1,-2.881718373E-1,4.149927554E-1,7.961401872E-1
1.692381229E1,-6.927029738E-1,-1.855865318E-1,3.853420365E-1,8.141058013E-1
1.693385929E1,-5.130800904E-1,-9.352095187E-2,-3.534635284E-1,6.300268355E-1
1.694390529E1,-5.829863675E-1,-1.107240450E-1,-9.159452820E-1,1.091370092E0
1.695395229E1,-4.368347371E-1,1.483614028E-2,-2.164487207E0,2.208177884E0
1.696399829E1,-5.878229284E-1,9.811627865E-3,-2.009567567E0,2.093798909E0
1.697404429E1,-8.945196220E-1,-1.052335095E-1,-1.474601129E0,1.727914331E0
1.698409129E1,-1.127054106E0,-5.088510185E-1,-9.387201139E-1,1.552538492E0
1.699413729E1,-1.314671887E0,-9.263007009E-1,-5.734329307E-1,1.707401677E0
1.700418329E1,-1.594970741E0,-1.071302294E0,-4.559401488E-1,1.974715597E0
1.701423029E1,-1.905250901E0,-1.096103843E0,-3.532713012E-1,2.226258126E0
1.702427629E1,-2.293968389E0,-1.246027622E0,1.492758342E-1,2.614796183E0
1.703432229E1,-2.484979821E0,-1.515398907E0,2.859188320E-1,2.924603928E0
1.704436929E1,-2.307375908E0,-1.581863623E0,1.944462329E-1,2.804297673E0
1.705441529E1,-1.703084297E0,-1.149381334E0,-3.808151952E-1,2.089639630E0
1.706446129E1,-9.617380437E-1,-4.342311913E-1,-1.000711783E0,1.454276749E0
1.707450829E1,-5.128260288E-1,1.537741703E-1,-1.438097547E0,1.534523244E0
1.708455429E1,-4.798961183E-1,3.222429782E-1,-1.451447909E0,1.562319383E0
1.709460129E1,-7.114868617E-1,1.596576387E-1,-1.111031200E0,1.328944861E0
1.710464729E1,-1.055852780E0,-4.453941107E-2,-6.420289564E-1,1.236531453E0
1.711469329E1,-1.427286630E0,-1.111123002E-1,-3.540799711E-1,1.474742585E0
1.712474029E1,-1.822991686E0,-1.482637542E-1,-4.035993826E-1,1.873011824E0
1.713478629E1,-2.038800868E0,-1.766157335E-1,-8.682344873E-1,2.223000949E0
1.714483229E1,-1.967959073E0,-2.611775815E-2,-1.142730199E0,2.275824544E0
1.715487929E1,-1.697378730E0,1.205736798E-1,-1.009195727E0,1.978410620E0
1.716492529E1,-1.370717888E0,1.148451626E-2,-9.226606630E-1,1.652362588E0
1.717497129E1,-1.209377859E0,-3.789369965E-1,-8.735682444E-1,1.539256162E0
1.718501829E1,-1.296975874E0,-7.302909225E-1,-7.812837593E-1,1.681034075E0
1.719506429E1,-1.379445442E0,-1.039062501E0,-8.662275767E-1,1.932063876E0
1.720511129E1,-1.383629125E0,-1.271455409E0,-9.839538087E-1,2.121130243E0
1.721515729E1,-9.967754370E-1,-1.301858007E0,-1.257928899E0,2.066586716E0
1.722520329E1,-4.150730816E-1,-1.102662081E0,-1.383654122E0,1.817318920E0
1.723525029E1,1.807432465E-1,-6.178191447E-1,-1.236073907E0,1.393645335E0
1.724529629E1,2.131699311E-1,-1.879850596E-1,-1.481379222E0,1.508397892E0
1.725534229E1,-7.262972742E-3,3.237427890E-2,-1.699371169E0,1.699695036E0
1.726538929E1,-1.250614544E-1,1.839534044E-1,-1.728325411E0,1.742580830E0
1.727543529E1,-1.827569179E-2,2.058605826E-1,-1.447749546E0,1.462426520E0
1.728548129E1,1.629026606E-1,-3.498915374E-2,-8.199082732E-1,8.366666566E-1
1.729552829E1,6.901570961E-2,-2.366245383E-1,-4.930284530E-1,5.512090309E-1
1.730557429E1,-1.760692016E-1,-2.363900650E-1,-4.385031670E-1,5.283612912E-1
1.731562029E1,-2.882968216E-1,-3.447284460E-2,-7.988881177E-1,8.500150933E-1
1.732566729E1,-2.955911135E-1,3.157496452E-1,-8.362076792E-1,9.414431622E-1
1.733571329E1,8.547467150E-2,8.904607773E-1,-3.669095662E-1,9.668758685E-1
1.734576029E1,4.039463053E-1,1.450135794E0,-8.008638918E-1,1.705124457E0
1.735580629E1,8.282855060E-2,1.521954805E0,-1.656925792E0,2.251357386E0
1.736585229E1,-3.986637479E-1,1.378605051E0,-1.966451076E0,2.434422828E0
1.737589929E1,-6.252366301E-1,1.219380106E0,-1.575557108E0,2.088106532E0
1.738594529E1,-6.949117595E-1,9.446983802E-1,-9.100033414E-1,1.484406772E0
1.739599129E1,-6.061904215E-1,4.555010229E-1,-5.940867582E-1,9.632689579E-1
1.740603829E1,-5.706780516E-1,1.530801058E-1,-3.307322583E-1,6.771194754E-1
1.741608429E1,-5.844517528E-1,-2.434956014E-2,-3.856864375E-1,7.006645278E-1
1.742613029E1,-7.405196761E-1,-3.039762765E-1,-5.326018238E-1,9.614757772E-1
1.743617729E1,-8.191048658E-1,-3.125599891E-1,-4.587412575E-1,9.894796962E-1
1.744622329E1,-9.571351156E-1,-2.128439122E-1,-6.232216796E-1,1.161815572E0
1.745627029E1,-1.064726369E0,1.308033836E-1,-7.612691787E-1,1.315402040E0
1.746631629E1,-1.110396997E0,4.160562909E-1,-6.945094711E-1,1.374200761E0
1.747636229E1,-9.907153096E-1,5.087662339E-1,-4.370194361E-1,1.196388688E0
1.748640929E1,-8.645892600E-1,4.201739001E-1,-3.824900571E-1,1.034581722E0
1.749645529E1,-8.416429585E-1,2.557841098E-1,-2.243108869E-1,9.078016052E-1
1.750650129E1,-9.168536469E-1,2.010845768E-1,-2.108272076E-2,9.388823665E-1
1.751654829E1,-7.843600526E-1,1.368663615E-1,-8.281294584E-2,8.005067626E-1
1.752659429E1,-5.151545363E-1,1.346824265E-1,-3.144793376E-1,6.184018160E-1
1.753664029E1,-2.930523255E-1,4.109288675E-1,-3.576116163E-1,6.185695334E-1
1.754668729E1,-2.269412934E-1,6.386989671E-1,-4.331196356E-1,8.043825831E-1
1.755673329E1,-5.964811565E-1,6.697687322E-1,-2.201877227E-1,9.235055809E-1
1.756678029E1,-1.240292527E0,1.379035406E0,1.427831590E-1,1.860228812E0
1.757682629E1,-1.730216401E0,2.637493039E0,2.750834298E-1,3.166336877E0
1.758687229E1,-1.694322829E0,3.947178129E0,3.265570539E-1,4.307851499E0
1.759691929E1,-1.642924634E0,4.616822900E0,3.916745710E-1,4.916061840E0
1.760696529E1,-1.664747612E0,4.546293200E0,3.602241522E-1,4.854887014E0
1.761701129E1,-1.619198679E0,4.542711781E0,-4.690987229E-1,4.845419311E0
1.762705829E1,-1.266274484E0,3.841537653E0,-3.475090894E-1,4.059756788E0
1.763710429E1,-7.637771957E-1,2.681479304E0,4.565915287E-2,2.788507059E0
1.764715029E1,-2.594676364E-1,1.833812544E0,4.210550755E-1,1.899336536E0
1.765719729E1,2.628540514E-1,1.359948925E0,5.130487347E-1,1.477082372E0
1.766724329E1,8.291049202E-1,1.076302248E0,8.647651881E-1,1.610484501E0
1.767728929E1,1.411424742E0,8.831698841E-1,1.273165720E0,2.095962737E0
1.768733629E1,1.777103323E0,5.699836582E-1,1.155769709E0,2.195172251E0
1.769738229E1,1.903039192E0,1.140476024E-1,1.064736747E0,2.183627569E0
1.770742929E1,1.561694237E0,-3.191462928E-1,1.084751474E0,1.928063538E0
1.771747529E1,1.286589026E0,-7.841876328E-1,6.818370929E-1,1.653832938E0
1.772752129E1,1.011123919E0,-1.188930731E0,6.557459396E-1,1.692905963E0
1.773756829E1,7.574857378E-1,-1.374596200E0,8.235218525E-1,1.772424215E0
1.774761429E1,1.656589285E-1,-1.083434097E0,1.004990483E0,1.487036715E0
1.775766029E1,-1.362927496E-1,-7.202594393E-1,8.190402541E-1,1.099170738E0
1.776770729E1,-3.751477084E-1,-4.655746061E-1,7.220478103E-1,9.374692300E-1
1.777775329E1,-6.256256162E-1,-3.373977917E-1,7.568293878E-1,1.038284837E0
1.778779929E1,-7.973641871E-1,-3.568105477E-1,8.519910684E-1,1.220242679E0
1.779784629E1,-1.053410252E0,-5.084972620E-1,8.182999966E-1,1.427535467E0
1.780789242E1,-1.345161609E0,-7.788736832E-1,9.592418674E-1,1.826540152E0
1.781793842E1,-1.528467580E0,-1.101980295E0,1.264684333E0,2.269361183E0
1.782798542E1,-1.413046467E0,-1.329363309E0,1.318261201E0,2.345574497E0
1.783803142E1,-1.081076353E0,-1.317099944E0,1.252546391E0,2.114793324E0
1.784807842E1,-5.416174994E-1,-1.054332504E0,1.041381214E0,1.577796368E0
1.785812442E1,-1.610367045E-2,-7.738456625E-1,6.764088303E-1,1.027922829E0
1.786817042E1,3.798548631E-1,-5.677014899E-1,4.772821936E-1,8.332904602E-1
1.787821742E1,5.840469427E-1,-4.779555005E-1,4.931933445E-1,9.015497584E-1
1.788826342E1,5.939530031E-1,-6.961542928E-1,2.867319605E-1,9.589714211E-1
1.789830942E1,4.699740511E-1,-9.582340997E-1,4.832007453E-1,1.171567821E0
1.790835642E1,-1.217836149E-1,-1.031217876E0,1.643359959E-2,1.038514140E0
1.791840242E1,-3.543615876E-1,-1.087138308E0,-8.282756388E-2,1.146430216E0
1.792844842E1,-3.153056954E-1,-9.427541810E-1,-4.159124494E-2,9.949537472E-1
1.793849542E1,-4.752597879E-1,-8.120256418E-1,-1.169484061E-1,9.481215316E-1
1.794854142E1,-6.760078575E-1,-6.805796492E-1,-7.370210677E-2,9.620848626E-1
1.795858842E1,-7.093013187E-1,-7.337682617E-1,-1.521790498E-1,1.031834621E0
1.796863442E1,-5.806212053E-1,-8.994064325E-1,-3.886147231E-1,1.138891706E0
1.797868042E1,-3.835057184E-1,-9.153751785E-1,-4.291642866E-1,1.081281803E0
1.798872742E1,-2.487911323E-1,-8.374855882E-1,-2.602046049E-1,9.115841016E-1
1.799877342E1,-1.932842450E-1,-8.125016052E-1,2.351545483E-1,8.676493066E-1
1.800881942E1,-2.498769602E-1,-1.053815026E0,9.519120902E-2,1.087210177E0
1.801886642E1,-3.189132813E-1,-1.492074949E0,-1.630496085E-3,1.525777176E0
1.802891242E1,-3.312162615E-1,-1.924353755E0,-3.307916075E-2,1.952930059E0
1.803895842E1,-3.058038238E-1,-1.982835851E0,-1.046677914E-1,2.009007053E0
1.804900542E1,-1.967938900E-1,-1.769537610E0,-1.743739110E-1,1.788965469E0
1.805905142E1,-3.582574412E-2,-1.590952535E0,-3.957432099E-1,1.639825033E0
1.806909842E1,6.406984225E-2,-1.444270452E0,-4.765907604E-1,1.522222335E0
1.807914442E1,1.667989893E-1,-1.495167541E0,-4.914233923E-1,1.582670158E0
1.808919042E1,6.528898671E-2,-1.631938593E0,-5.851397873E-1,1.734899073E0
1.809923742E1,-2.381641102E-1,-1.764719505E0,-5.135498410E-1,1.853291805E0
1.810928342E1,-4.778765631E-1,-1.770307104E0,-4.822368318E-1,1.896023632E0
1.811932942E1,-5.411314496E-1,-1.668164433E0,-4.021779245E-1,1.799261766E0
1.812937642E1,-5.280561984E-1,-1.372545581E0,-3.256045425E-1,1.506234723E0
1.813942242E1,-4.729656328E-1,-8.337229049E-1,-3.526514232E-1,1.021348813E0
1.814946842E1,-4.937539463E-1,-2.553870839E-1,-6.367688012E-1,8.452751199E-1
1.815951542E1,-7.132356177E-1,2.205540508E-1,-6.564136916E-1,9.940966101E-1
1.816956142E1,-8.403808370E-1,5.970977819E-1,-5.973794715E-1,1.191481408E0
1.817960742E1,-1.042517036E0,8.850503486E-1,-5.084832287E-1,1.459010309E0
1.818965442E1,-1.266045419E0,1.063077015E0,-3.378065121E-1,1.687340209E0
1.819970042E1,-1.536586001E0,1.072753572E0,-1.364231426E-1,1.878964619E0
1.820974742E1,-1.753552785E0,9.903113401E-1,1.696218789E-2,2.013939332E0
1.821979342E1,-1.816668215E0,8.679349637E-1,2.040255801E-1,2.023665225E0
1.822983942E1,-1.686027238E0,8.248380607E-1,5.089083213E-1,1.944745061E0
1.823988642E1,-1.707001931E0,1.421283293E0,8.159817217E-1,2.366374434E0
1.824993242E1,-1.505828477E0,2.531267257E0,7.145430551E-1,3.030743326E0
1.825997842E1,-1.187598589E0,3.027842631E0,7.057421185E-1,3.328106571E0
1.827002542E1,-1.241400282E0,3.135362402E0,8.950115190E-1,3.488927869E0
1.828007142E1,-1.541964854E0,3.136172826E0,1.088661507E0,3.660385155E0
1.829011742E1,-1.871841519E0,3.049210111E0,8.091780478E-1,3.668275084E0
1.830016442E1,-2.006257458E0,2.874739137E0,4.823162077E-1,3.538618801E0
1.831021042E1,-1.840621334E0,2.522873579E0,2.302140896E-1,3.131417653E0
1.832025742E1,-1.595769763E0,2.146591219E0,-1.140323997E-1,2.677188523E0
1.833030342E1,-1.341743473E0,1.755286192E0,-4.227617316E-1,2.249451632E0
1.834034942E1,-8.898284009E-1,1.346434255E0,-4.889799871E-1,1.686351450E0
1.835039642E1,-1.328108789E-1,9.163054705E-1,-7.900711012E-1,1.217155204E0
1.836044242E1,6.973724140E-1,5.318329149E-1,-9.645542090E-1,1.303663820E0
1.837048842E1,1.356374376E0,3.526654565E-1,-1.372136276E0,1.961347071E0
1.838053542E1,1.829775772E0,1.419417447E-1,-1.415393539E0,2.317663847E0
1.839058142E1,2.155409551E0,-6.734413683E-2,-1.068303257E0,2.406573791E0
1.840062742E1,2.312496461E0,-4.092898929E-1,-8.130038810E-1,2.485182772E0
1.841067442E1,2.048958212E0,-9.338927257E-1,-7.026936726E-1,2.358847977E0
1.842072042E1,1.635103106E0,-1.291857514E0,-8.319873051E-1,2.243805000E0
1.843076742E1,1.040786771E0,-1.568923734E0,-8.884464115E-1,2.081849133E0
1.844081342E1,5.108848263E-1,-1.882897580E0,-1.177988690E0,2.279026976E0
1.845085942E1,2.515235361E-1,-2.036489317E0,-1.350108061E0,2.456286751E0
1.846090642E1,1.092505467E-1,-1.936517717E0,-1.424565920E0,2.406537889E0
1.847095242E1,-2.930690266E-2,-1.722862796E0,-1.610414553E0,2.358505913E0
1.848099842E1,-6.754630432E-3,-1.410223285E0,-1.904360955E0,2.369676346E0
1.849104542E1,1.895016812E-2,-1.134861528E0,-2.256017328E0,2.525447283E0
1.850109142E1,-8.757902959E-2,-8.222804886E-1,-2.589576861E0,2.718404607E0
1.851113742E1,2.098094631E-1,-6.297123814E-1,-2.488394303E0,2.575395872E0
1.852118442E1,9.268602064E-1,-6.572007269E-1,-2.034182591E0,2.329996019E0
1.853123042E1,1.530925604E0,-7.086456996E-1,-1.523259904E0,2.272934813E0
1.854127642E1,1.837784265E0,-7.914820343E-1,-1.264551601E0,2.367062646E0
1.855132342E1,1.743625090E0,-8.961232209E-1,-1.146983390E0,2.271307152E0
1.856136942E1,1.323383946E0,-1.107677822E0,-1.112281481E0,2.053159838E0
1.857141642E1,6.205943795E-1,-1.394974916E0,-1.282687472E0,1.994086144E0
1.858146242E1,-1.590716746E-2,-1.715604647E0,-1.314057053E0,2.161087292E0
1.859150842E1,-4.113600996E-1,-2.031907439E0,-1.393166957E0,2.497754820E0
1.860155542E1,-5.417181446E-1,-2.207888750E0,-1.392591006E0,2.665997185E0
1.861160142E1,-4.675655099E-1,-2.218713115E0,-1.431196663E0,2.681348407E0
1.862164742E1,-4.490488397E-1,-2.217211550E0,-1.452658868E0,2.688473490E0
1.863169442E1,-5.982726337E-1,-2.041675798E0,-1.329694262E0,2.508875652E0
1.864174042E1,-8.856129970E-1,-1.790436729E0,-1.176347084E0,2.318138590E0
1.865178642E1,-1.054000017E0,-1.517691016E0,-1.046006946E0,2.123306993E0
1.866183342E1,-1.071308360E0,-1.199742233E0,-1.020711014E0,1.904976116E0
1.867187942E1,-1.005863180E0,-9.081059200E-1,-8.980346757E-1,1.625694737E0
1.868192642E1,-8.979493064E-1,-6.257193178E-1,-7.428750077E-1,1.322762601E0
1.869197242E1,-7.906178889E-1,-3.880598223E-1,-6.341153347E-1,1.085250814E0
1.870201842E1,-7.717721667E-1,-1.400694662E-1,-4.053292814E-1,8.829176400E-1
1.871206542E1,-9.414555875E-1,2.925771296E-2,-2.679132816E-1,9.792712410E-1
1.872211142E1,-1.252577966E0,1.177956676E-1,-1.229175362E-1,1.264094973E0
1.873215742E1,-1.409254401E0,2.224128807E-1,1.372373673E-1,1.433282789E0
1.874220442E1,-1.362100700E0,1.863671350E-1,1.468905357E-1,1.382616308E0
1.875225042E1,-1.395825686E0,5.617519480E-1,3.495100066E-1,1.544685030E0
1.876229642E1,-1.196031955E0,1.159879425E0,5.638078290E-1,1.758889418E0
1.877234342E1,-1.039285133E0,1.643413754E0,7.286727056E-1,2.076508191E0
1.878238942E1,-1.073637598E0,2.095482461E0,9.858189243E-1,2.552564081E0
1.879243542E1,-1.127826596E0,2.495153099E0,1.046387600E0,2.931332262E0
1.880248242E1,-1.186634749E0,2.732240152E0,1.001311122E0,3.142588462E0
1.881252879E1,-1.100434291E0,2.879864806E0,1.014310067E0,3.245520273E0
1.882257579E1,-1.004364831E0,2.954757113E0,1.362325526E0,3.405182690E0
1.883262179E1,-1.285645432E0,3.490408845E0,1.911605655E0,4.182113612E0
1.884266779E1,-1.641364012E0,4.537377951E0,1.359690185E0,5.013046168E0
1.885271479E1,-1.446487132E0,5.271684156E0,1.010516101E0,5.559147565E0
1.886276079E1,-1.202966826E0,5.380692043E0,9.421220970E-1,5.593439916E0
1.887280679E1,-9.254525623E-1,4.824544067E0,9.457312909E-1,5.002708823E0
1.888285379E1,-3.473724107E-1,3.590796767E0,1.029398807E0,3.751553134E0
1.889289979E1,3.919185461E-1,2.408440061E0,1.196737641E0,2.717786720E0
1.890294579E1,1.168586367E0,1.608729240E0,1.318767570E0,2.385948819E0
1.891299279E1,1.792470390E0,7.738444930E-1,1.463083869E0,2.439754046E0
1.892303879E1,2.046479578E0,1.811993659E-2,1.645486007E0,2.626029549E0
1.893308579E1,2.023361880E0,-5.287947017E-1,1.641847577E0,2.658811877E0
1.894313179E1,2.034941121E0,-7.956037366E-1,1.418524285E0,2.605030099E0
1.895317779E1,2.130002522E0,-1.040728372E0,1.370508119E0,2.738305825E0
1.896322479E1,2.079228225E0,-1.128412634E0,1.429909398E0,2.764262283E0
1.897327079E1,1.736420881E0,-9.780520678E-1,1.262571442E0,2.359201130E0
1.898331679E1,1.123115641E0,-6.269197512E-1,9.787420392E-1,1.616277543E0
1.899336379E1,5.596430035E-1,-2.792419696E-1,8.618769559E-1,1.064898237E0
1.900340979E1,2.093171641E-2,-1.484169513E-1,9.364222312E-1,9.483418810E-1
1.901345579E1,-5.122540981E-1,-1.368359560E-1,1.275114304E0,1.380957939E0
1.902350279E1,-1.014338865E0,5.370609105E-2,1.453645878E0,1.773373625E0
1.903354879E1,-1.350003834E0,2.247406572E-1,1.408747740E0,1.964074568E0
1.904359579E1,-1.467777429E0,2.451743370E-1,1.503218280E0,2.115217774E0
1.905364179E1,-1.295022904E0,2.294903505E-1,1.451252320E0,1.958541151E0
1.906368779E1,-1.046549933E0,1.753398710E-1,1.258039557E0,1.645805080E0
1.907373479E1,-7.264520062E-1,-2.402153134E-2,1.220087912E0,1.420184517E0
1.908378079E1,-4.830119533E-1,-3.474269360E-1,1.145258462E0,1.290590162E0
1.909382679E1,-2.906896484E-1,-7.776983929E-1,1.133522223E0,1.405057967E0
1.910387379E1,-1.437562819E-1,-1.193348887E0,1.062070709E0,1.603976816E0
1.911391979E1,-4.538608789E-2,-1.487373787E0,9.292044282E-1,1.754355024E0
1.912396579E1,-5.319643311E-2,-1.764359901E0,8.660144457E-1,1.966157863E0
1.913401279E1,-6.846373245E-2,-2.029551011E0,7.370488420E-1,2.160325343E0
1.914405879E1,-5.991444536E-2,-2.237074542E0,5.301769835E-1,2.299821706E0
1.915410479E1,-2.689887308E-2,-2.268839541E0,2.965628842E-1,2.288297611E0
1.916415179E1,-1.560117535E-2,-2.302515410E0,4.005342722E-4,2.302568299E0
1.917419779E1,-8.918195240E-2,-2.340856188E0,-2.455851039E-1,2.355392357E0
1.918424479E1,-1.915863597E-1,-2.379433193E0,-5.129545945E-1,2.441624474E0
1.919429079E1,-1.546135381E-1,-2.378292986E0,-6.597834420E-1,2.472953106E0
1.920433679E1,-6.083223894E-2,-2.246469848E0,-7.322748828E-1,2.363589187E0
1.921438379E1,-5.642058782E-2,-2.146812828E0,-7.863288832E-1,2.286985290E0
1.922442979E1,-2.039961248E-1,-2.091454314E0,-8.233256784E-1,2.256913986E0
1.923447579E1,-4.379454158E-1,-2.136804149E0,-8.419674790E-1,2.338084129E0
1.924452279E1,-5.663146766E-1,-2.165346748E0,-5.903097492E-1,2.314714767E0
1.925456879E1,-5.017627314E-1,-2.211563140E0,-4.995206165E-1,2.322132255E0
1.926461479E1,-3.795796786E-1,-2.149622415E0,-6.104265100E-1,2.266622550E0
1.927466179E1,-3.066010916E-1,-1.948624377E0,-6.091953787E-1,2.064524207E0
1.928470779E1,-3.343611134E-1,-1.743770100E0,-5.986627892E-1,1.873747222E0
1.929475479E1,-4.708042096E-1,-1.551780868E0,-4.383295047E-1,1.679825354E0
1.930480079E1,-5.263813365E-1,-1.200845017E0,-3.598610401E-2,1.311640601E0
1.931484679E1,-3.915613543E-1,-5.320065773E-1,1.341474062E-1,6.740525343E-1
1.932489379E1,-3.028039829E-1,6.950234413E-2,1.362655601E-1,3.392478898E-1
1.933493979E1,-4.893269462E-1,4.570341629E-1,3.330234897E-1,7.478139682E-1
1.934498579E1,-7.704804437E-1,6.658347255E-1,6.096444449E-1,1.186862395E0
1.935503279E1,-9.410600965E-1,8.059515542E-1,8.484175426E-1,1.501653868E0
1.936507879E1,-9.992640851E-1,1.064027773E0,9.320072910E-1,1.731854902E0
1.937512479E1,-8.735346960E-1,1.494837758E0,1.068686688E0,2.034623804E0
1.938517179E1,-6.009825258E-1,1.834306049E0,1.212661948E0,2.279563045E0
1.939521779E1,-3.024470834E-1,1.961519242E0,1.166375681E0,2.302056516E0
1.940526479E1,-7.240921430E-2,1.894223637E0,1.277058211E0,2.285651757E0
1.941531079E1,-1.371517787E-1,1.855579389E0,1.487722866E0,2.382289824E0
1.942535679E1,-5.695006782E-1,2.257991202E0,1.659733332E0,2.859645087E0
1.943540379E1,-1.009010590E0,3.315709244E0,1.496137009E0,3.774977631E0
1.944544979E1,-5.900669436E-1,3.700485855E0,1.743818632E0,4.133119643E0
